run_id,timestamp_utc,backend,model_name,optimization,workload_name,prompt_id,input_tokens,output_tokens,ttft_ms,tpot_ms,end_to_end_latency_ms,throughput_tokens_per_second,peak_memory_mb,estimated_cost_usd,success,error_message
vllm-short_chat-1000-conc32-chunked,2026-05-14T18:58:15.638406+00:00,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,short_chat,short_chat-00001,15,86,263.5825574398041,3.0343531685716965,521.5025767683983,193.6711427695487,,0.0,True,
vllm-short_chat-1000-conc32-chunked,2026-05-14T18:58:15.632225+00:00,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,short_chat,short_chat-00002,17,73,73.40545207262039,3.613576086031066,333.58293026685715,269.79797775624337,,0.0,True,
vllm-short_chat-1000-conc32-chunked,2026-05-14T18:58:15.638724+00:00,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,short_chat,short_chat-00003,12,81,78.73423397541046,3.2571861520409584,339.30912613868713,274.0863502798559,,0.0,True,
vllm-short_chat-1000-conc32-chunked,2026-05-14T18:58:15.638682+00:00,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,short_chat,short_chat-00004,14,82,77.81322300434113,3.2187942185519653,338.5355547070503,283.5743503605493,,0.0,True,
vllm-short_chat-1000-conc32-chunked,2026-05-14T18:58:15.638639+00:00,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,short_chat,short_chat-00005,15,85,76.94613933563232,3.105670391094117,337.82245218753815,296.0134809053076,,0.0,True,
vllm-short_chat-1000-conc32-chunked,2026-05-14T18:58:15.638457+00:00,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,short_chat,short_chat-00006,13,78,74.33491945266724,3.4079008868762424,336.7432877421379,270.2355275146078,,0.0,True,
vllm-short_chat-1000-conc32-chunked,2026-05-14T18:58:15.604936+00:00,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,short_chat,short_chat-00007,15,71,77.61310786008835,3.193445290837969,301.1542782187462,285.5679172438424,,0.0,True,
vllm-short_chat-1000-conc32-chunked,2026-05-14T18:58:15.638813+00:00,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,short_chat,short_chat-00008,16,85,74.62485879659653,3.096540059362139,334.7342237830162,301.7319199051213,,0.0,True,
vllm-short_chat-1000-conc32-chunked,2026-05-14T18:58:15.596024+00:00,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,short_chat,short_chat-00009,16,71,69.60771232843399,3.1726449728012085,291.6928604245186,298.25892849548507,,0.0,True,
vllm-short_chat-1000-conc32-chunked,2026-05-14T18:58:15.532841+00:00,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,short_chat,short_chat-00010,15,49,74.30852949619293,3.207467341174682,228.26696187257767,280.37346918265746,,0.0,True,
